ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
US1CAHM0005,20110917,SNOW,0,,,N,0700
US1CAHM0005,20110918,SNOW,0,,,N,0650
US1CAHM0005,20110919,SNOW,0,,,N,0700
US1CAHM0005,20110920,SNOW,0,,,N,0700
US1CAHM0005,20110921,SNOW,0,,,N,0700
US1CAHM0005,20110922,SNOW,0,,,N,0700
US1CAHM0005,20110923,SNOW,0,,,N,0700
US1CAHM0005,20110924,SNOW,0,,,N,0700
US1CAHM0005,20110926,SNOW,0,,,N,0700
US1CAHM0005,20110927,SNOW,0,,,N,0700
US1CAHM0005,20110928,SNOW,0,,,N,0700
US1CAHM0005,20110929,SNOW,0,,,N,0700
US1CAHM0005,20110930,SNOW,0,,,N,0700
US1CAHM0005,20111001,PRCP,8,,,N,0700
US1CAHM0005,20111002,PRCP,3,,,N,0700
US1CAHM0005,20111003,PRCP,124,,,N,0630
US1CAHM0005,20111004,PRCP,173,,,N,0620
US1CAHM0005,20111005,PRCP,284,,,N,0625
US1CAHM0005,20111006,PRCP,282,,,N,0625
US1CAHM0005,20111007,PRCP,3,,,N,0620
US1CAHM0005,20111008,PRCP,0,,,N,0700
US1CAHM0005,20111009,PRCP,0,,,N,0600
US1CAHM0005,20111010,PRCP,229,,,N,0700
US1CAHM0005,20111011,PRCP,183,,,N,0625
US1CAHM0005,20111012,PRCP,0,,,N,0620
US1CAHM0005,20111013,PRCP,0,,,N,0620
US1CAHM0005,20111014,PRCP,0,,,N,0620
US1CAHM0005,20111015,PRCP,0,,,N,0650
US1CAHM0005,20111016,PRCP,3,,,N,0700
US1CAHM0005,20111017,PRCP,0,T,,N,0625
US1CAHM0005,20111018,PRCP,0,,,N,0620
US1CAHM0005,20111019,PRCP,3,,,N,0620
US1CAHM0005,20111020,PRCP,0,T,,N,0625
US1CAHM0005,20111021,PRCP,0,T,,N,0615
US1CAHM0005,20111022,PRCP,0,,,N,0700
US1CAHM0005,20111023,PRCP,0,,,N,0700
US1CAHM0005,20111024,PRCP,3,,,N,0620
US1CAHM0005,20111025,PRCP,0,,,N,0618
US1CAHM0005,20111026,PRCP,0,,,N,0622
US1CAHM0005,20111027,PRCP,0,,,N,0625
US1CAHM0005,20111028,PRCP,0,,,N,0625
US1CAHM0005,20111029,PRCP,0,,,N,0700
US1CAHM0005,20111030,PRCP,0,,,N,0700
US1CAHM0005,20111031,PRCP,3,,,N,0625
US1CAHM0005,20111008,SNOW,0,,,N,0700
US1CAHM0005,20111009,SNOW,0,,,N,0600
US1CAHM0005,20111012,SNOW,0,,,N,0620
US1CAHM0005,20111013,SNOW,0,,,N,0620
US1CAHM0005,20111014,SNOW,0,,,N,0620
US1CAHM0005,20111015,SNOW,0,,,N,0650
US1CAHM0005,20111016,SNOW,0,,,N,0700
US1CAHM0005,20111018,SNOW,0,,,N,0620
US1CAHM0005,20111022,SNOW,0,,,N,0700
US1CAHM0005,20111023,SNOW,0,,,N,0700
US1CAHM0005,20111025,SNOW,0,,,N,0618
US1CAHM0005,20111026,SNOW,0,,,N,0622
US1CAHM0005,20111027,SNOW,0,,,N,0625
US1CAHM0005,20111028,SNOW,0,,,N,0625
US1CAHM0005,20111029,SNOW,0,,,N,0700
US1CAHM0005,20111030,SNOW,0,,,N,0700
US1CAHM0005,20111101,PRCP,0,,,N,0625
US1CAHM0005,20111102,PRCP,0,,,N,0620
US1CAHM0005,20111103,PRCP,84,,,N,0625
US1CAHM0005,20111104,PRCP,64,,,N,0615
US1CAHM0005,20111105,PRCP,3,,,N,0655
US1CAHM0005,20111106,PRCP,340,,,N,0700
US1CAHM0005,20111107,PRCP,51,,,N,0625
US1CAHM0005,20111108,PRCP,0,T,,N,0625
US1CAHM0005,20111109,PRCP,0,,,N,0600
US1CAHM0005,20111110,PRCP,0,,,N,0600
US1CAHM0005,20111111,PRCP,0,,,N,0635
US1CAHM0005,20111112,PRCP,0,,,N,0635
US1CAHM0005,20111113,PRCP,0,,,N,0635
US1CAHM0005,20111114,PRCP,0,,,N,0635
US1CAHM0005,20111115,PRCP,0,,,N,0620
US1CAHM0005,20111116,PRCP,13,,,N,0622
US1CAHM0005,20111117,PRCP,99,,,N,0620
US1CAHM0005,20111118,PRCP,180,,,N,0620
US1CAHM0005,20111119,PRCP,170,,,N,0700
US1CAHM0005,20111120,PRCP,20,,,N,0700
US1CAHM0005,20111121,PRCP,0,,,N,0625
US1CAHM0005,20111122,PRCP,20,,,N,0618
US1CAHM0005,20111123,PRCP,64,,,N,0610
US1CAHM0005,20111124,PRCP,330,,,N,0700
US1CAHM0005,20111125,PRCP,25,,,N,0610
US1CAHM0005,20111126,PRCP,0,,,N,0700
US1CAHM0005,20111127,PRCP,0,,,N,0650
US1CAHM0005,20111128,PRCP,0,T,,N,0615
US1CAHM0005,20111129,PRCP,0,,,N,0615
US1CAHM0005,20111130,PRCP,0,,,N,0615
US1CAHM0005,20111101,SNOW,0,,,N,0625
US1CAHM0005,20111102,SNOW,0,,,N,0620
US1CAHM0005,20111109,SNOW,0,,,N,0600
US1CAHM0005,20111110,SNOW,0,,,N,0600
US1CAHM0005,20111111,SNOW,0,,,N,0635
US1CAHM0005,20111112,SNOW,0,,,N,0635
US1CAHM0005,20111113,SNOW,0,,,N,0635
US1CAHM0005,20111114,SNOW,0,,,N,0635
US1CAHM0005,20111115,SNOW,0,,,N,0620
US1CAHM0005,20111121,SNOW,0,,,N,0625
US1CAHM0005,20111126,SNOW,0,,,N,0700
US1CAHM0005,20111127,SNOW,0,,,N,0650
US1CAHM0005,20111129,SNOW,0,,,N,0615
US1CAHM0005,20111130,SNOW,0,,,N,0615
US1CAHM0005,20111201,PRCP,0,,,N,0600
US1CAHM0005,20111202,PRCP,0,,,N,0600
US1CAHM0005,20111203,PRCP,0,,,N,0650
US1CAHM0005,20111204,PRCP,0,,,N,0630
US1CAHM0005,20111205,PRCP,0,,,N,0615
US1CAHM0005,20111206,PRCP,0,,,N,0615
US1CAHM0005,20111207,PRCP,0,,,N,0600
US1CAHM0005,20111208,PRCP,0,,,N,0600
US1CAHM0005,20111209,PRCP,0,,,N,0605
US1CAHM0005,20111210,PRCP,0,,,N,0605
US1CAHM0005,20111211,PRCP,0,,,N,0615
US1CAHM0005,20111212,PRCP,0,,,N,0620
US1CAHM0005,20111213,PRCP,0,,,N,0615
US1CAHM0005,20111214,PRCP,0,,,N,0615
US1CAHM0005,20111215,PRCP,71,,,N,0620
US1CAHM0005,20111216,PRCP,3,,,N,0615
US1CAHM0005,20111217,PRCP,0,,,N,0620
US1CAHM0005,20111218,PRCP,0,T,,N,0700
US1CAHM0005,20111219,PRCP,0,,,N,0620
US1CAHM0005,20111220,PRCP,0,,,N,0620
US1CAHM0005,20111221,PRCP,0,,,N,0620
US1CAHM0005,20111222,PRCP,0,,,N,0615
US1CAHM0005,20111223,PRCP,0,,,N,0615
US1CAHM0005,20111224,PRCP,0,,,N,0645
US1CAHM0005,20111225,PRCP,0,,,N,0700
US1CAHM0005,20111226,PRCP,48,,,N,0630
US1CAHM0005,20111227,PRCP,5,,,N,0620
US1CAHM0005,20111228,PRCP,51,,,N,0615
US1CAHM0005,20111229,PRCP,130,,,N,0615
US1CAHM0005,20111230,PRCP,282,,,N,0615
US1CAHM0005,20111231,PRCP,152,,,N,0700
US1CAHM0005,20111201,SNOW,0,,,N,0600
US1CAHM0005,20111202,SNOW,0,,,N,0600
US1CAHM0005,20111203,SNOW,0,,,N,0650
US1CAHM0005,20111204,SNOW,0,,,N,0630
US1CAHM0005,20111205,SNOW,0,,,N,0615
US1CAHM0005,20111206,SNOW,0,,,N,0615
US1CAHM0005,20111207,SNOW,0,,,N,0600
US1CAHM0005,20111208,SNOW,0,,,N,0600
US1CAHM0005,20111209,SNOW,0,,,N,0605
US1CAHM0005,20111210,SNOW,0,,,N,0605
US1CAHM0005,20111211,SNOW,0,,,N,0615
US1CAHM0005,20111212,SNOW,0,,,N,0620
US1CAHM0005,20111213,SNOW,0,,,N,0615
US1CAHM0005,20111214,SNOW,0,,,N,0615
US1CAHM0005,20111217,SNOW,0,,,N,0620
US1CAHM0005,20111219,SNOW,0,,,N,0620
US1CAHM0005,20111220,SNOW,0,,,N,0620
US1CAHM0005,20111221,SNOW,0,,,N,0620
US1CAHM0005,20111222,SNOW,0,,,N,0615
US1CAHM0005,20111223,SNOW,0,,,N,0615
US1CAHM0005,20111224,SNOW,0,,,N,0645
US1CAHM0005,20111225,SNOW,0,,,N,0700
US1CAHM0005,20120101,PRCP,0,,,N,0700
US1CAHM0005,20120102,PRCP,0,,,N,0630
US1CAHM0005,20120103,PRCP,0,,,N,0620
US1CAHM0005,20120104,PRCP,0,,,N,0605
US1CAHM0005,20120105,PRCP,28,,,N,0605
US1CAHM0005,20120106,PRCP,3,,,N,0605
US1CAHM0005,20120107,PRCP,0,,,N,0645
US1CAHM0005,20120108,PRCP,0,,,N,0640
US1CAHM0005,20120109,PRCP,0,,,N,0620
US1CAHM0005,20120110,PRCP,0,,,N,0600
US1CAHM0005,20120111,PRCP,0,,,N,0620
US1CAHM0005,20120112,PRCP,0,,,N,0615
US1CAHM0005,20120113,PRCP,0,,,N,0615
US1CAHM0005,20120114,PRCP,0,,,N,0700
US1CAHM0005,20120115,PRCP,0,,,N,0650
US1CAHM0005,20120116,PRCP,13,,,N,0700
US1CAHM0005,20120117,PRCP,0,,,N,0620
US1CAHM0005,20120118,PRCP,23,,,N,0605
US1CAHM0005,20120119,PRCP,386,,,N,0600
US1CAHM0005,20120120,PRCP,366,,,N,0600
US1CAHM0005,20120121,PRCP,696,,,N,0720
US1CAHM0005,20120122,PRCP,86,,,N,0715
US1CAHM0005,20120123,PRCP,117,,,N,0620
US1CAHM0005,20120124,PRCP,0,,,N,0615
US1CAHM0005,20120125,PRCP,297,,,N,0610
US1CAHM0005,20120126,PRCP,259,,,N,0610
US1CAHM0005,20120127,PRCP,13,,,N,0605
US1CAHM0005,20120128,PRCP,0,,,N,0700
US1CAHM0005,20120129,PRCP,0,,,N,0720
US1CAHM0005,20120130,PRCP,25,,,N,0615
US1CAHM0005,20120131,PRCP,5,,,N,0620
US1CAHM0005,20120101,SNOW,0,,,N,0700
US1CAHM0005,20120102,SNOW,0,,,N,0630
US1CAHM0005,20120103,SNOW,0,,,N,0620
US1CAHM0005,20120104,SNOW,0,,,N,0605
US1CAHM0005,20120107,SNOW,0,,,N,0645
US1CAHM0005,20120108,SNOW,0,,,N,0640
US1CAHM0005,20120109,SNOW,0,,,N,0620
US1CAHM0005,20120110,SNOW,0,,,N,0600
US1CAHM0005,20120111,SNOW,0,,,N,0620
US1CAHM0005,20120112,SNOW,0,,,N,0615
US1CAHM0005,20120113,SNOW,0,,,N,0615
US1CAHM0005,20120114,SNOW,0,,,N,0700
US1CAHM0005,20120115,SNOW,0,,,N,0650
US1CAHM0005,20120117,SNOW,0,,,N,0620
US1CAHM0005,20120124,SNOW,0,,,N,0615
US1CAHM0005,20120128,SNOW,0,,,N,0700
US1CAHM0005,20120129,SNOW,0,,,N,0720
US1CAHM0005,20120201,PRCP,135,,,N,0610
US1CAHM0005,20120202,PRCP,0,,,N,0615
US1CAHM0005,20120203,PRCP,0,,,N,0615
US1CAHM0005,20120204,PRCP,0,,,N,0650
US1CAHM0005,20120205,PRCP,0,,,N,0635
US1CAHM0005,20120206,PRCP,0,,,N,0615
US1CAHM0005,20120207,PRCP,0,,,N,0615
US1CAHM0005,20120208,PRCP,41,,,N,0615
US1CAHM0005,20120209,PRCP,8,,,N,0615
US1CAHM0005,20120210,PRCP,41,,,N,0610
US1CAHM0005,20120211,PRCP,137,,,N,0650
US1CAHM0005,20120212,PRCP,3,,,N,0630
US1CAHM0005,20120213,PRCP,351,,,N,0615
US1CAHM0005,20120214,PRCP,8,,,N,0600
US1CAHM0005,20120215,PRCP,10,,,N,0615
US1CAHM0005,20120216,PRCP,0,,,N,0610
US1CAHM0005,20120217,PRCP,0,,,N,0615
US1CAHM0005,20120218,PRCP,38,,,N,0650
US1CAHM0005,20120219,PRCP,18,,,N,0645
US1CAHM0005,20120220,PRCP,23,,,N,0700
US1CAHM0005,20120221,PRCP,5,,,N,0615
US1CAHM0005,20120222,PRCP,0,T,,N,0600
US1CAHM0005,20120223,PRCP,0,,,N,0610
US1CAHM0005,20120224,PRCP,0,,,N,0620
US1CAHM0005,20120225,PRCP,107,,,N,0700
US1CAHM0005,20120226,PRCP,20,,,N,0700
US1CAHM0005,20120227,PRCP,0,,,N,0620
US1CAHM0005,20120228,PRCP,0,,,N,0615
US1CAHM0005,20120229,PRCP,224,,,N,0615
US1CAHM0005,20120202,SNOW,0,,,N,0615
US1CAHM0005,20120203,SNOW,0,,,N,0615
US1CAHM0005,20120204,SNOW,0,,,N,0650
US1CAHM0005,20120205,SNOW,0,,,N,0635
US1CAHM0005,20120206,SNOW,0,,,N,0615
US1CAHM0005,20120207,SNOW,0,,,N,0615
US1CAHM0005,20120216,SNOW,0,,,N,0610
US1CAHM0005,20120217,SNOW,0,,,N,0615
US1CAHM0005,20120223,SNOW,0,,,N,0610
US1CAHM0005,20120224,SNOW,0,,,N,0620
US1CAHM0005,20120227,SNOW,0,,,N,0620
US1CAHM0005,20120228,SNOW,0,,,N,0615
US1CAHM0005,20120301,PRCP,196,,,N,0620
US1CAHM0005,20120302,PRCP,33,,,N,0615
US1CAHM0005,20120303,PRCP,0,,,N,0610
US1CAHM0005,20120304,PRCP,0,,,N,0650
US1CAHM0005,20120305,PRCP,0,T,,N,0620
US1CAHM0005,20120306,PRCP,74,,,N,0615
US1CAHM0005,20120307,PRCP,0,,,N,0600
US1CAHM0005,20120308,PRCP,0,,,N,0615
US1CAHM0005,20120309,PRCP,0,,,N,0615
US1CAHM0005,20120310,PRCP,5,,,N,0655
US1CAHM0005,20120311,PRCP,102,,,N,0700
US1CAHM0005,20120312,PRCP,25,,,N,0620
US1CAHM0005,20120313,PRCP,384,,,N,0620
US1CAHM0005,20120314,PRCP,23,,,N,0610
US1CAHM0005,20120315,PRCP,36,,,N,0605
US1CAHM0005,20120316,PRCP,498,,,N,0615
US1CAHM0005,20120317,PRCP,307,,,N,0650
US1CAHM0005,20120318,PRCP,84,,,N,0650
US1CAHM0005,20120319,PRCP,53,,,N,0620
US1CAHM0005,20120320,PRCP,79,,,N,0615
US1CAHM0005,20120321,PRCP,99,,,N,0620
US1CAHM0005,20120322,PRCP,193,,,N,0615
US1CAHM0005,20120323,PRCP,0,,,N,0610
US1CAHM0005,20120324,PRCP,66,,,N,0700
US1CAHM0005,20120325,PRCP,76,,,N,0700
US1CAHM0005,20120326,PRCP,8,,,N,0615
US1CAHM0005,20120327,PRCP,46,,,N,0620
US1CAHM0005,20120328,PRCP,160,,,N,0615
US1CAHM0005,20120329,PRCP,43,,,N,0610
US1CAHM0005,20120330,PRCP,645,,,N,0615
US1CAHM0005,20120331,PRCP,297,,,N,0700
US1CAHM0005,20120303,SNOW,0,,,N,0610
US1CAHM0005,20120304,SNOW,0,,,N,0650
US1CAHM0005,20120307,SNOW,0,,,N,0600
US1CAHM0005,20120308,SNOW,0,,,N,0615
US1CAHM0005,20120309,SNOW,0,,,N,0615
US1CAHM0005,20120323,SNOW,0,,,N,0610
US1CAHM0005,20120401,PRCP,178,,,N,0700
US1CAHM0005,20120402,PRCP,124,,,N,0615
US1CAHM0005,20120403,PRCP,0,,,N,0620
US1CAHM0005,20120404,PRCP,211,,,N,0615
US1CAHM0005,20120405,PRCP,71,,,N,0610
US1CAHM0005,20120406,PRCP,0,,,N,0615
US1CAHM0005,20120407,PRCP,0,,,N,0630
US1CAHM0005,20120408,PRCP,0,,,N,0700
US1CAHM0005,20120409,PRCP,13,,,N,0615
US1CAHM0005,20120410,PRCP,28,,,N,0605
US1CAHM0005,20120411,PRCP,104,,,N,0605
US1CAHM0005,20120412,PRCP,147,,,N,0610
US1CAHM0005,20120413,PRCP,290,,,N,0605
US1CAHM0005,20120414,PRCP,28,,,N,0610
US1CAHM0005,20120415,PRCP,0,,,N,0700
US1CAHM0005,20120416,PRCP,0,,,N,0620
US1CAHM0005,20120417,PRCP,36,,,N,0615
US1CAHM0005,20120418,PRCP,13,,,N,0605
US1CAHM0005,20120419,PRCP,163,,,N,0645
US1CAHM0005,20120420,PRCP,53,,,N,0700
US1CAHM0005,20120421,PRCP,5,,,N,0700
US1CAHM0005,20120422,PRCP,0,,,N,0630
US1CAHM0005,20120423,PRCP,3,,,N,0620
US1CAHM0005,20120424,PRCP,0,,,N,0615
US1CAHM0005,20120425,PRCP,0,,,N,0610
US1CAHM0005,20120426,PRCP,239,,,N,0610
US1CAHM0005,20120427,PRCP,38,,,N,0604
US1CAHM0005,20120428,PRCP,0,,,N,0700
US1CAHM0005,20120429,PRCP,0,,,N,0700
US1CAHM0005,20120430,PRCP,0,,,N,0615
US1CAHM0005,20120403,SNOW,0,,,N,0620
US1CAHM0005,20120406,SNOW,0,,,N,0615
US1CAHM0005,20120407,SNOW,0,,,N,0630
US1CAHM0005,20120408,SNOW,0,,,N,0700
US1CAHM0005,20120415,SNOW,0,,,N,0700
US1CAHM0005,20120416,SNOW,0,,,N,0620
US1CAHM0005,20120422,SNOW,0,,,N,0630
US1CAHM0005,20120424,SNOW,0,,,N,0615
US1CAHM0005,20120425,SNOW,0,,,N,0610
US1CAHM0005,20120428,SNOW,0,,,N,0700
US1CAHM0005,20120429,SNOW,0,,,N,0700
US1CAHM0005,20120430,SNOW,0,,,N,0615
US1CAHM0005,20120501,PRCP,15,,,N,0610
US1CAHM0005,20120502,PRCP,0,,,N,0620
US1CAHM0005,20120503,PRCP,48,,,N,0615
US1CAHM0005,20120504,PRCP,71,,,N,0610
US1CAHM0005,20120505,PRCP,8,,,N,0625
US1CAHM0005,20120506,PRCP,0,,,N,0655
US1CAHM0005,20120507,PRCP,0,,,N,0620
US1CAHM0005,20120508,PRCP,0,,,N,0610
US1CAHM0005,20120509,PRCP,3,,,N,0615
US1CAHM0005,20120510,PRCP,0,,,N,0615
US1CAHM0005,20120511,PRCP,0,,,N,0610
US1CAHM0005,20120512,PRCP,0,,,N,0610
US1CAHM0005,20120513,PRCP,0,,,N,0645
US1CAHM0005,20120514,PRCP,0,,,N,0615
US1CAHM0005,20120515,PRCP,0,,,N,0610
US1CAHM0005,20120516,PRCP,0,T,,N,0620
US1CAHM0005,20120517,PRCP,0,,,N,0630
US1CAHM0005,20120518,PRCP,0,,,N,0615
US1CAHM0005,20120519,PRCP,0,,,N,0635
US1CAHM0005,20120520,PRCP,0,,,N,0655
US1CAHM0005,20120521,PRCP,0,,,N,0630
US1CAHM0005,20120522,PRCP,79,,,N,0620
US1CAHM0005,20120523,PRCP,8,,,N,0630
US1CAHM0005,20120524,PRCP,0,,,N,0630
US1CAHM0005,20120525,PRCP,28,,,N,0635
US1CAHM0005,20120526,PRCP,5,,,N,0700
US1CAHM0005,20120527,PRCP,8,,,N,0715
US1CAHM0005,20120528,PRCP,0,T,,N,0700
US1CAHM0005,20120529,PRCP,0,,,N,0630
US1CAHM0005,20120530,PRCP,0,,,N,0605
US1CAHM0005,20120531,PRCP,0,,,N,0700
US1CAHM0005,20120502,SNOW,0,,,N,0620
US1CAHM0005,20120506,SNOW,0,,,N,0655
US1CAHM0005,20120507,SNOW,0,,,N,0620
US1CAHM0005,20120508,SNOW,0,,,N,0610
US1CAHM0005,20120510,SNOW,0,,,N,0615
US1CAHM0005,20120511,SNOW,0,,,N,0610
US1CAHM0005,20120512,SNOW,0,,,N,0610
US1CAHM0005,20120513,SNOW,0,,,N,0645
US1CAHM0005,20120514,SNOW,0,,,N,0615
US1CAHM0005,20120515,SNOW,0,,,N,0610
US1CAHM0005,20120517,SNOW,0,,,N,0630
US1CAHM0005,20120518,SNOW,0,,,N,0615
US1CAHM0005,20120519,SNOW,0,,,N,0635
US1CAHM0005,20120520,SNOW,0,,,N,0655
US1CAHM0005,20120521,SNOW,0,,,N,0630
US1CAHM0005,20120524,SNOW,0,,,N,0630
US1CAHM0005,20120529,SNOW,0,,,N,0630
US1CAHM0005,20120530,SNOW,0,,,N,0605
US1CAHM0005,20120531,SNOW,0,,,N,0700
US1CAHM0005,20120601,PRCP,3,,,N,0615
US1CAHM0005,20120602,PRCP,8,,,N,0700
US1CAHM0005,20120603,PRCP,0,,,N,0700
US1CAHM0005,20120604,PRCP,61,,,N,0625
US1CAHM0005,20120605,PRCP,559,,,N,0625
US1CAHM0005,20120606,PRCP,0,,,N,0630
US1CAHM0005,20120607,PRCP,0,,,N,0625
US1CAHM0005,20120608,PRCP,0,T,,N,0615
US1CAHM0005,20120609,PRCP,8,,,N,0645
US1CAHM0005,20120610,PRCP,0,T,,N,0640
US1CAHM0005,20120611,PRCP,0,,,N,0700
US1CAHM0005,20120612,PRCP,0,,,N,0620
US1CAHM0005,20120613,PRCP,0,T,,N,0630
US1CAHM0005,20120614,PRCP,0,,,N,0645
US1CAHM0005,20120615,PRCP,0,,,N,0630
US1CAHM0005,20120616,PRCP,0,,,N,0630
US1CAHM0005,20120617,PRCP,0,,,N,0640
US1CAHM0005,20120618,PRCP,3,,,N,0645
US1CAHM0005,20120619,PRCP,0,,,N,0640
US1CAHM0005,20120620,PRCP,0,,,N,0630
US1CAHM0005,20120621,PRCP,0,,,N,0700
US1CAHM0005,20120622,PRCP,18,,,N,0700
US1CAHM0005,20120623,PRCP,221,,,N,0700
US1CAHM0005,20120624,PRCP,20,,,N,0700
US1CAHM0005,20120625,PRCP,0,,,N,0700
US1CAHM0005,20120626,PRCP,36,,,N,0700
US1CAHM0005,20120627,PRCP,0,,,N,0700
US1CAHM0005,20120628,PRCP,0,,,N,0700
US1CAHM0005,20120629,PRCP,8,,,N,0700
US1CAHM0005,20120630,PRCP,0,,,N,0700
US1CAHM0005,20120603,SNOW,0,,,N,0700
US1CAHM0005,20120606,SNOW,0,,,N,0630
US1CAHM0005,20120607,SNOW,0,,,N,0625
US1CAHM0005,20120611,SNOW,0,,,N,0700
US1CAHM0005,20120612,SNOW,0,,,N,0620
US1CAHM0005,20120614,SNOW,0,,,N,0645
US1CAHM0005,20120615,SNOW,0,,,N,0630
US1CAHM0005,20120616,SNOW,0,,,N,0630
US1CAHM0005,20120617,SNOW,0,,,N,0640
US1CAHM0005,20120619,SNOW,0,,,N,0640
US1CAHM0005,20120620,SNOW,0,,,N,0630
US1CAHM0005,20120621,SNOW,0,,,N,0700
US1CAHM0005,20120625,SNOW,0,,,N,0700
US1CAHM0005,20120627,SNOW,0,,,N,0700
US1CAHM0005,20120628,SNOW,0,,,N,0700
US1CAHM0005,20120630,SNOW,0,,,N,0700
US1CAHM0005,20120701,PRCP,36,,,N,0700
US1CAHM0005,20120702,PRCP,8,,,N,0630
US1CAHM0005,20120703,PRCP,0,T,,N,0700
US1CAHM0005,20120704,PRCP,0,,,N,0630
US1CAHM0005,20120705,PRCP,0,,,N,0630
US1CAHM0005,20120706,PRCP,0,,,N,0630
US1CAHM0005,20120707,PRCP,0,T,,N,0630
US1CAHM0005,20120708,PRCP,3,,,N,0630
US1CAHM0005,20120709,PRCP,3,,,N,0630
US1CAHM0005,20120710,PRCP,3,,,N,0630
US1CAHM0005,20120711,PRCP,0,,,N,0630
US1CAHM0005,20120712,PRCP,0,,,N,0630
US1CAHM0005,20120713,PRCP,0,T,,N,0630
US1CAHM0005,20120714,PRCP,0,,,N,0630
US1CAHM0005,20120715,PRCP,0,,,N,0630
US1CAHM0005,20120716,PRCP,0,,,N,0630
US1CAHM0005,20120717,PRCP,127,,,N,0630
US1CAHM0005,20120718,PRCP,79,,,N,0630
US1CAHM0005,20120719,PRCP,20,,,N,0630
US1CAHM0005,20120720,PRCP,13,,,N,0630
US1CAHM0005,20120721,PRCP,3,,,N,0700
US1CAHM0005,20120722,PRCP,3,,,N,0630
US1CAHM0005,20120723,PRCP,0,,,N,0630
US1CAHM0005,20120724,PRCP,0,,,N,0630
US1CAHM0005,20120725,PRCP,0,,,N,0630
US1CAHM0005,20120726,PRCP,0,T,,N,0630
US1CAHM0005,20120727,PRCP,0,T,,N,0630
US1CAHM0005,20120728,PRCP,3,,,N,0630
US1CAHM0005,20120729,PRCP,8,,,N,0630
US1CAHM0005,20120730,PRCP,0,,,N,0630
US1CAHM0005,20120731,PRCP,0,T,,N,0630
US1CAHM0005,20120704,SNOW,0,,,N,0630
US1CAHM0005,20120705,SNOW,0,,,N,0630
US1CAHM0005,20120706,SNOW,0,,,N,0630
US1CAHM0005,20120711,SNOW,0,,,N,0630
US1CAHM0005,20120712,SNOW,0,,,N,0630
US1CAHM0005,20120714,SNOW,0,,,N,0630
US1CAHM0005,20120715,SNOW,0,,,N,0630
US1CAHM0005,20120716,SNOW,0,,,N,0630
US1CAHM0005,20120723,SNOW,0,,,N,0630
US1CAHM0005,20120724,SNOW,0,,,N,0630
US1CAHM0005,20120725,SNOW,0,,,N,0630
US1CAHM0005,20120730,SNOW,0,,,N,0630
US1CAHM0005,20120731,SNOW,0,,,N,0630
US1CAHM0005,20120801,PRCP,0,T,,N,0630
US1CAHM0005,20120802,PRCP,0,,,N,0630
US1CAHM0005,20120803,PRCP,0,,,N,0630
US1CAHM0005,20120804,PRCP,0,T,,N,0630
US1CAHM0005,20120805,PRCP,0,T,,N,0630
US1CAHM0005,20120806,PRCP,18,,,N,0630
US1CAHM0005,20120807,PRCP,13,,,N,0630
US1CAHM0005,20120808,PRCP,3,,,N,0630
US1CAHM0005,20120809,PRCP,0,,,N,0630
US1CAHM0005,20120810,PRCP,0,,,N,0630
US1CAHM0005,20120811,PRCP,0,,,N,0630
US1CAHM0005,20120812,PRCP,0,,,N,0630
US1CAHM0005,20120813,PRCP,0,,,N,0630
US1CAHM0005,20120814,PRCP,0,,,N,0630
US1CAHM0005,20120815,PRCP,0,,,N,0630
US1CAHM0005,20120816,PRCP,3,,,N,0630
US1CAHM0005,20120817,PRCP,3,,,N,0630
US1CAHM0005,20120818,PRCP,0,T,,N,0630
US1CAHM0005,20120819,PRCP,0,T,,N,0630
US1CAHM0005,20120820,PRCP,0,T,,N,0620
US1CAHM0005,20120821,PRCP,0,T,,N,0630
US1CAHM0005,20120822,PRCP,0,,,N,0630
US1CAHM0005,20120823,PRCP,0,,,N,0600
US1CAHM0005,20120824,PRCP,0,,,N,0630
US1CAHM0005,20120825,PRCP,0,,,N,0700
US1CAHM0005,20120826,PRCP,0,,,N,0700
US1CAHM0005,20120827,PRCP,0,,,N,0630
US1CAHM0005,20120828,PRCP,0,,,N,0620
US1CAHM0005,20120829,PRCP,0,,,N,0630
US1CAHM0005,20120830,PRCP,0,,,N,0630
US1CAHM0005,20120831,PRCP,0,,,N,0630
US1CAHM0005,20120802,SNOW,0,,,N,0630
US1CAHM0005,20120803,SNOW,0,,,N,0630
US1CAHM0005,20120809,SNOW,0,,,N,0630
US1CAHM0005,20120810,SNOW,0,,,N,0630
US1CAHM0005,20120811,SNOW,0,,,N,0630
US1CAHM0005,20120812,SNOW,0,,,N,0630
US1CAHM0005,20120813,SNOW,0,,,N,0630
US1CAHM0005,20120814,SNOW,0,,,N,0630
US1CAHM0005,20120815,SNOW,0,,,N,0630
US1CAHM0005,20120822,SNOW,0,,,N,0630
US1CAHM0005,20120823,SNOW,0,,,N,0600
US1CAHM0005,20120824,SNOW,0,,,N,0630
US1CAHM0005,20120825,SNOW,0,,,N,0700
US1CAHM0005,20120826,SNOW,0,,,N,0700
US1CAHM0005,20120827,SNOW,0,,,N,0630
US1CAHM0005,20120828,SNOW,0,,,N,0620
US1CAHM0005,20120829,SNOW,0,,,N,0630
US1CAHM0005,20120830,SNOW,0,,,N,0630
US1CAHM0005,20120831,SNOW,0,,,N,0630
