YEAR,MONTH,DAY,PRCP,SNOW,SNWD,TMAX,TMIN,ADPT,AWBT,AWND,EVAP,FMTM,FRGB,FRGT,FRTH,RHAV,RHMN,RHMX,TAVG
2016,6,30,0.0,,,66.02,60.08,,,5.8162,,,,,,,,,
2016,7,1,0.0,,,64.94,60.08,,,7.1584,,,,,,,,,
2016,7,2,0.0,,,66.02,60.08,,,5.8162,,,,,,,,,
2016,7,3,0.0,,,69.08,60.980000000000004,,,6.0399,,,,,,,,,
2016,7,4,0.0,,,71.96,64.04,,,7.6058,,,,,,,,,
2016,7,5,0.0,,,71.06,66.02,,,8.7243,,,,,,,,,
2016,7,6,0.0,,,71.96,62.959999999999994,,,6.711,,,,,,,,,
2016,7,7,0.0,,,71.96,62.959999999999994,,,5.8162,,,,,,,,,
2016,7,8,0.0,,,71.96,66.02,,,5.8162,,,,,,,,,
2016,7,9,0.0,,,73.94,66.02,,,5.5925,,,,,,,,,
2016,7,10,0.0,,,73.04,64.94,,,6.4873,,,,,,,,,
2016,7,11,0.0,,,69.08,62.959999999999994,,,9.1717,,,,,,,,,
2016,7,12,0.0,,,71.06,60.980000000000004,,,6.711,,,,,,,,,
2016,7,13,0.0,,,73.04,64.04,,,5.5925,,,,,,,,,
2016,7,14,0.0,,,73.04,64.04,,,7.3821,,,,,,,,,
2016,7,15,0.0,,,71.96,66.02,,,7.3821,,,,,,,,,
2016,7,16,0.0,,,71.96,64.94,,,6.711,,,,,,,,,
2016,7,17,0.0,,,71.06,64.04,,,6.711,,,,,,,,,
2016,7,18,0.0,,,71.06,64.04,,,6.4873,,,,,,,,,
2016,7,19,0.0,,,75.02,64.94,,,8.0532,,,,,,,,,
2016,7,20,0.0,,,78.98,64.94,,,7.6058,,,,,,,,,
2016,7,21,0.0,,,80.06,68.0,,,8.5006,,,,,,,,,
2016,7,22,0.0,,,82.94,64.94,,,6.2636,,,,,,,,,
2016,7,23,0.0,,,71.06,64.04,,,7.1584,,,,,,,,,
2016,7,24,0.0,,,73.04,62.959999999999994,,,6.711,,,,,,,,,
2016,7,25,0.0,,,73.94,66.92,,,5.8162,,,,,,,,,
2016,7,26,0.0,,,75.92,68.0,,,7.6058,,,,,,,,,
2016,7,27,0.0,,,78.08,68.0,,,5.8162,,,,,,,,,
2016,7,28,0.0,,,78.08,68.0,,,6.9347,,,,,,,,,
2016,7,29,,,,75.92,68.0,,,5.3688,,,,,,,,,
2016,7,30,,,,77.0,66.92,,,5.8162,,,,,,,,,
2016,7,31,,,,75.02,68.0,,,6.4873,,,,,,,,,
2016,8,1,,,,77.0,69.08,,,5.8162,,,,,,,,,
2016,8,2,0.0905511811023622,,,78.08,69.08,,,6.711,,,,,,,,,
2016,8,3,0.0,,,75.92,68.0,,,5.3688,,,,,,,,,
2016,8,4,0.0,,,75.02,68.0,,,6.4873,,,,,,,,,
2016,8,5,0.0,,,75.02,69.08,,,7.3821,,,,,,,,,
2016,8,6,0.0,,,75.02,66.92,,,8.948,,,,,,,,,
2016,8,7,0.0,,,73.94,66.92,,,6.0399,,,,,,,,,
2016,8,8,0.0,,,69.98,64.94,,,5.3688,,,,,,,,,
2016,8,9,0.0,,,71.96,64.94,,,5.8162,,,,,,,,,
2016,8,10,0.0,,,75.02,66.92,,,5.1451,,,,,,,,,
2016,8,11,0.0,,,73.94,69.08,,,7.6058,,,,,,,,,
2016,8,12,0.0,,,77.0,69.08,,,8.948,,,,,,,,,
2016,8,13,0.0,,,78.08,69.08,,,9.3954,,,,,,,,,
2016,8,14,0.0,,,78.98,68.0,,,8.5006,,,,,,,,,
2016,8,15,0.0,,,80.96,69.98,,,10.7376,,,,,,,,,
2016,8,16,0.0,,,78.08,66.92,,,11.8561,,,,,,,,,
2016,8,17,,,,77.0,66.02,,,10.2902,,,,,,,,,
2016,8,18,,,,75.92,66.92,,,,,,,,,,,,
2016,8,19,0.0,,,77.0,66.92,,,8.276900000000001,,,,,,,,,
2016,8,20,0.0,,,75.02,66.92,,,10.066500000000001,,,,,,,,,
2016,8,21,0.0,,,75.92,64.94,,,8.276900000000001,,,,,,,,,
2016,8,22,0.0,,,73.94,64.04,,,7.6058,,,,,,,,,
2016,8,23,0.0,,,73.94,62.059999999999995,,,6.0399,,,,,,,,,
2016,8,24,0.0,,,75.02,66.02,,,5.8162,,,,,,,,,
2016,8,25,0.0,,,71.96,64.94,,,5.8162,,,,,,,,,
2016,8,26,0.0,,,71.96,64.94,,,6.4873,,,,,,,,,
2016,8,27,0.0,,,73.94,62.059999999999995,,,7.1584,,,,,,,,,
2016,8,28,0.0,,,73.94,64.04,,,8.7243,,,,,,,,,
2016,8,29,0.0,,,75.02,64.04,,,6.4873,,,,,,,,,
2016,8,30,0.0,,,73.94,64.94,,,4.9214,,,,,,,,,
2016,8,31,0.0,,,77.0,64.94,,,6.4873,,,,,,,,,
2016,9,1,0.0,,,71.06,64.04,,,5.3688,,,,,,,,,
2016,9,2,0.0,,,71.96,62.959999999999994,,,5.8162,,,,,,,,,
2016,9,3,0.0,,,69.08,59.0,,,6.711,,,,,,,,,
2016,9,4,0.0,,,71.06,64.04,,,7.3821,,,,,,,,,
2016,9,5,0.0,,,71.06,62.059999999999995,,,6.2636,,,,,,,,,
2016,9,6,0.0,,,73.04,59.0,,,7.3821,,,,,,,,,
2016,9,7,0.0,,,71.96,64.04,,,5.8162,,,,,,,,,
2016,9,8,0.0,,,73.94,62.959999999999994,,,7.6058,,,,,,,,,
2016,9,9,0.0,,,75.02,66.02,,,11.4087,,,,,,,,,
2016,9,10,0.0,,,73.04,66.02,,,10.066500000000001,,,,,,,,,
2016,9,11,0.0,,,73.04,64.94,,,9.6191,,,,,,,,,
2016,9,12,0.0,,,69.98,62.959999999999994,,,5.8162,,,,,,,,,
2016,9,13,,,,71.06,62.059999999999995,,,6.4873,,,,,,,,,
2016,9,14,0.0,,,73.04,59.0,,,8.7243,,,,,,,,,
2016,9,15,0.0,,,71.96,55.94,,,6.711,,,,,,,,,
2016,9,16,0.0,,,71.06,57.02,,,5.1451,,,,,,,,,
2016,9,17,0.0,,,71.96,60.08,,,6.2636,,,,,,,,,
2016,9,18,0.0,,,71.06,60.980000000000004,,,5.8162,,,,,,,,,
2016,9,19,0.011811023622047244,,,77.0,62.959999999999994,,,5.8162,,,,,,,,,
2016,9,20,0.1889763779527559,,,75.92,66.02,,,3.5792,,,,,,,,,
2016,9,21,0.05905511811023623,,,77.0,64.04,,,6.711,,,,,,,,,
2016,9,22,0.0,,,71.06,62.059999999999995,,,7.8295,,,,,,,,,
2016,9,23,0.0,,,73.04,57.92,,,8.0532,,,,,,,,,
2016,9,24,0.0,,,82.94,57.92,,,4.6977,,,,,,,,,
2016,9,25,0.0,,,87.98,59.0,,,7.3821,,,,,,,,,
2016,9,26,0.0,,,100.94,64.04,,,6.9347,,,,,,,,,
2016,9,27,0.0,,,89.06,68.0,,,5.3688,,,,,,,,,
2016,9,28,0.0,,,87.08000000000001,66.02,,,5.5925,,,,,,,,,
2016,9,29,0.0,,,84.02,66.92,,,5.5925,,,,,,,,,
2016,9,30,0.0,,,80.06,64.94,,,6.9347,,,,,,,,,
2016,10,1,0.0,,,78.08,64.04,,,5.1451,,,,,,,,,
2016,10,2,0.0,,,71.96,62.059999999999995,,,4.9214,,,,,,,,,
2016,10,3,0.0,,,71.96,60.08,,,6.2636,,,,,,,,,
2016,10,4,0.0,,,71.96,57.92,,,5.8162,,,,,,,,,
2016,10,5,0.0,,,71.06,60.08,,,6.711,,,,,,,,,
2016,10,6,0.0,,,73.04,55.94,,,6.4873,,,,,,,,,
2016,10,7,0.0,,,84.02,57.92,,,5.5925,,,,,,,,,
2016,10,8,0.0,,,82.94,60.980000000000004,,,4.6977,,,,,,,,,
2016,10,9,0.0,,,84.91999999999999,60.08,,,4.6977,,,,,,,,,
2016,10,10,0.0,,,77.0,62.059999999999995,,,7.1584,,,,,,,,,
2016,10,11,0.0,,,71.06,64.04,,,8.948,,,,,,,,,
2016,10,12,0.0,,,71.06,59.0,,,6.711,,,,,,,,,
2016,10,13,0.0,,,69.98,59.0,,,7.1584,,,,,,,,,
2016,10,14,0.0,,,69.98,62.959999999999994,,,7.8295,,,,,,,,,
2016,10,15,0.0,,,71.96,62.959999999999994,,,9.1717,,,,,,,,,
2016,10,16,0.0,,,73.04,64.04,,,10.066500000000001,,,,,,,,,
2016,10,17,0.0,,,69.98,62.059999999999995,,,5.3688,,,,,,,,,
2016,10,18,0.0,,,71.96,59.0,,,4.9214,,,,,,,,,
2016,10,19,0.0,,,77.0,57.02,,,4.2503,,,,,,,,,
2016,10,20,0.0,,,89.96000000000001,15.259999999999998,,,4.6977,,,,,,,,,
2016,10,21,0.0,,,84.91999999999999,0.14000000000000412,,,2.6844,,,,,,,,,
2016,10,22,0.0,,,80.06,57.02,,,3.3555,,,,,,,,,
2016,10,23,0.0,,,77.0,57.92,,,3.8029,,,,,,,,,
2016,10,24,0.0,,,73.04,60.08,,,5.8162,,,,,,,,,
2016,10,25,0.0,,,69.98,59.0,,,8.276900000000001,,,,,,,,,
2016,10,26,0.0,,,71.06,57.92,,,6.9347,,,,,,,,,
2016,10,27,0.0,,,73.04,60.08,,,5.8162,,,,,,,,,
2016,10,28,0.0,,,75.02,62.059999999999995,,,8.0532,,,,,,,,,
2016,10,29,0.0,,,75.02,62.059999999999995,,,8.276900000000001,,,,,,,,,
2016,10,30,0.01968503937007874,,,71.06,59.0,,,5.5925,,,,,,,,,
2016,10,31,0.0,,,69.98,59.0,,,6.2636,,,,,,,,,
2016,11,1,0.0,,,69.08,55.04,,,4.6977,,,,,,,,,
2016,11,2,0.0,,,69.98,53.06,,,5.5925,,,,,,,,,
2016,11,3,0.0,,,77.0,53.06,,,2.6844,,,,,,,,,
2016,11,4,0.0,,,69.08,55.04,,,3.3555,,,,,,,,,
2016,11,5,0.0,,,75.02,55.94,,,2.9081,,,,,,,,,
2016,11,6,0.0,,,71.96,55.94,,,4.2503,,,,,,,,,
2016,11,7,0.0,,,71.06,55.94,,,4.6977,,,,,,,,,
2016,11,8,0.0,,,78.98,55.04,,,5.3688,,,,,,,,,
2016,11,9,0.0,,,96.08000000000001,57.02,,,5.5925,,,,,,,,,
2016,11,10,0.0,,,89.96000000000001,57.92,,,4.6977,,,,,,,,,
2016,11,11,0.0,,,86.0,55.04,,,2.9081,,,,,,,,,
2016,11,12,0.0,,,78.98,57.02,,,4.9214,,,,,,,,,
2016,11,13,0.0,,,84.02,59.0,,,5.5925,,,,,,,,,
2016,11,14,,,,82.94,55.04,,,4.0266,,,,,,,,,
2016,11,15,0.0,,,73.04,53.96,,,5.5925,,,,,,,,,
2016,11,16,0.0,,,66.92,57.92,,,4.9214,,,,,,,,,
2016,11,17,0.0,,,69.08,55.04,,,6.711,,,,,,,,,
2016,11,18,0.0,,,73.94,51.98,,,3.1318,,,,,,,,,
2016,11,19,0.0,,,69.98,48.02,,,5.3688,,,,,,,,,
2016,11,20,0.0,,,64.94,55.94,,,5.1451,,,,,,,,,
2016,11,21,0.011811023622047244,,,66.02,55.94,,,8.5006,,,,,,,,,
2016,11,22,0.0,,,66.02,51.98,,,5.5925,,,,,,,,,
2016,11,23,0.0,,,66.02,50.0,,,6.0399,,,,,,,,,
2016,11,24,0.0,,,75.02,48.92,,,4.0266,,,,,,,,,
2016,11,26,0.05118110236220473,,,69.98,44.06,,,8.0532,,,,,,,,,
2016,11,29,,,,66.92,48.02,,,4.2503,,,,,,,,,
2016,11,30,,,,64.94,50.0,,,3.8029,,,,,,,,,
2016,11,27,0.0,,,,,,,,,,,,,,,,
2016,11,28,0.0,,,,,,,5.8162,,,,,,,,,
2016,12,1,0.0,,,62.059999999999995,46.94,,,2.9081,,,,,,,,,
2016,12,2,0.0,,,66.02,48.92,,,6.9347,,,,,,,,,
2016,12,3,0.0,,,66.02,44.06,,,6.0399,,,,,,,,,
2016,12,4,0.0,,,69.98,41.0,,,3.8029,,,,,,,,,
2016,12,5,0.0,,,62.059999999999995,50.0,,,6.0399,,,,,,,,,
2016,12,6,0.0,,,62.059999999999995,57.02,,,6.0399,,,,,,,,,
2016,12,7,0.0,,,62.059999999999995,48.92,,,4.9214,,,,,,,,,
2016,12,8,0.0,,,64.04,46.04,,,4.6977,,,,,,,,,
2016,12,9,0.0,,,64.04,48.92,,,6.9347,,,,,,,,,
2016,12,10,0.0,,,64.94,57.02,,,6.0399,,,,,,,,,
2016,12,11,0.011811023622047244,,,64.94,57.92,,,4.9214,,,,,,,,,
2016,12,12,0.0,,,64.94,55.94,,,4.2503,,,,,,,,,
2016,12,13,0.0,,,64.94,53.06,,,6.2636,,,,,,,,,
2016,12,14,0.0,,,66.02,51.08,,,6.4873,,,,,,,,,
2016,12,15,0.11811023622047245,,,66.02,53.06,,,4.9214,,,,,,,,,
2016,12,16,1.311023622047244,,,60.08,50.0,,,18.1197,,,,,,,,,
2016,12,17,0.0,,,57.02,42.980000000000004,,,6.711,,,,,,,,,
2016,12,18,0.0,,,59.0,39.92,,,4.9214,,,,,,,,,
2016,12,19,0.0,,,71.06,39.02,,,4.0266,,,,,,,,,
2016,12,20,0.0,,,75.02,46.94,,,5.3688,,,,,,,,,
2016,12,21,0.3897637795275591,,,71.06,57.92,,,6.711,,,,,,,,,
2016,12,22,0.5984251968503937,,,60.980000000000004,57.02,,,10.2902,,,,,,,,,
2016,12,23,0.03149606299212599,,,60.980000000000004,57.02,,,10.7376,,,,,,,,,
2016,12,24,0.48031496062992124,,,57.92,48.92,,,19.6856,,,,,,,,,
2016,12,25,0.0,,,57.02,44.96,,,6.2636,,,,,,,,,
2016,12,26,0.0,,,62.059999999999995,42.08,,,4.2503,,,,,,,,,
2016,12,27,0.0,,,69.08,44.06,,,3.8029,,,,,,,,,
2016,12,28,0.0,,,71.06,46.04,,,2.4607,,,,,,,,,
2016,12,29,0.0,,,80.06,48.02,,,3.1318,,,,,,,,,
2016,12,30,0.42913385826771655,,,60.980000000000004,53.96,,,5.8162,,,,,,,,,
2016,12,31,0.5905511811023623,,,59.0,50.0,,,8.0532,,,,,,,,,
2017,1,1,0.0,,,57.92,46.04,,,5.8162,,,,,,,,,
2017,1,2,0.0,,,57.92,50.0,,,2.237,,,,,,,,,
2017,1,3,0.0,,,60.08,48.02,,,4.6977,,,,,,,,,
2017,1,4,0.0,,,62.959999999999994,46.04,,,4.0266,,,,,,,,,
2017,1,5,0.14173228346456693,,,60.08,53.06,,,5.1451,,,,,,,,,
2017,1,6,0.0,,,60.980000000000004,50.0,,,2.6844,,,,,,,,,
2017,1,7,0.0,,,66.92,48.92,,,2.9081,,,,,,,,,
2017,1,8,0.0,,,69.98,51.08,,,2.9081,,,,,,,,,
2017,1,9,0.12992125984251968,,,60.980000000000004,57.02,,,4.474,,,,,,,,,
2017,1,10,0.0,,,62.059999999999995,51.98,,,4.0266,,,,,,,,,
2017,1,11,0.03937007874015748,,,59.0,51.98,,,7.3821,,,,,,,,,
2017,1,12,0.16141732283464566,,,60.08,51.98,,,6.0399,,,,,,,,,
2017,1,13,0.24015748031496062,,,59.0,51.98,,,5.3688,,,,,,,,,
2017,1,14,0.0,,,62.059999999999995,50.0,,,,,,,,,,,,
2017,1,15,0.0,,,60.980000000000004,51.08,,,6.2636,,,,,,,,,
2017,1,16,0.0,,,60.980000000000004,50.0,,,6.2636,,,,,,,,,
2017,1,17,0.0,,,62.959999999999994,46.04,,,3.8029,,,,,,,,,
2017,1,18,0.01968503937007874,,,60.08,46.04,,,4.9214,,,,,,,,,
2017,1,19,0.05118110236220473,,,62.059999999999995,51.98,,,9.8428,,,,,,,,,
2017,1,20,0.05118110236220473,,,59.0,51.08,,,16.553800000000003,,,,,,,,,
2017,1,21,0.011811023622047244,,,60.08,48.02,,,11.8561,,,,,,,,,
2017,1,22,0.011811023622047244,,,60.08,48.92,,,17.896,,,,,,,,,
2017,1,23,0.25984251968503935,,,57.92,48.92,,,13.198300000000001,,,,,,,,,
2017,1,24,0.05905511811023623,,,55.94,44.96,,,5.8162,,,,,,,,,
2017,1,25,0.0,,,57.92,41.0,,,5.1451,,,,,,,,,
2017,1,26,0.0,,,59.0,39.92,,,5.3688,,,,,,,,,
2017,1,27,0.0,,,62.959999999999994,39.92,,,7.6058,,,,,,,,,
2017,1,28,0.0,,,66.02,37.94,,,4.474,,,,,,,,,
2017,1,29,0.0,,,73.94,41.0,,,3.8029,,,,,,,,,
2017,1,30,0.0,,,75.02,46.94,,,4.6977,,,,,,,,,
2017,1,31,0.0,,,68.0,46.94,,,2.9081,,,,,,,,,
2017,2,1,0.0,,,60.980000000000004,46.94,,,2.237,,,,,,,,,
2017,2,2,0.0,,,66.92,44.96,,,4.9214,,,,,,,,,
2017,2,3,0.0,,,66.02,50.0,,,4.0266,,,,,,,,,
2017,2,4,0.0,,,64.04,53.06,,,9.1717,,,,,,,,,
2017,2,5,0.0,,,59.0,53.96,,,4.9214,,,,,,,,,
2017,2,6,0.01968503937007874,,,59.0,53.96,,,10.961300000000001,,,,,,,,,
2017,2,7,0.14173228346456693,,,66.02,57.92,,,7.8295,,,,,,,,,
2017,2,8,0.0,,,66.92,51.98,,,8.276900000000001,,,,,,,,,
2017,2,9,0.0,,,66.92,55.94,,,8.948,,,,,,,,,
2017,2,10,0.0,,,62.959999999999994,57.02,,,6.9347,,,,,,,,,
2017,2,11,0.011811023622047244,,,62.059999999999995,55.94,,,6.9347,,,,,,,,,
2017,2,12,0.0,,,64.04,53.06,,,6.9347,,,,,,,,,
2017,2,13,0.0,,,64.94,51.08,,,3.3555,,,,,,,,,
2017,2,14,0.0,,,60.980000000000004,53.96,,,6.2636,,,,,,,,,
2017,2,15,0.0,,,69.98,51.98,,,5.5925,,,,,,,,,
2017,2,16,0.0,,,64.94,51.08,,,4.9214,,,,,,,,,
2017,2,17,1.031496062992126,,,60.980000000000004,51.98,,,20.5804,,,,,,,,,
2017,2,18,0.07086614173228346,,,60.08,51.98,,,10.066500000000001,,,,,,,,,
2017,2,19,0.011811023622047244,,,60.08,53.96,,,7.3821,,,,,,,,,
2017,2,20,0.0,,,64.94,53.06,,,5.5925,,,,,,,,,
2017,2,21,0.0,,,71.06,51.98,,,7.6058,,,,,,,,,
2017,2,22,0.0,,,62.059999999999995,53.96,,,10.066500000000001,,,,,,,,,
2017,2,23,0.0,,,59.0,46.94,,,9.8428,,,,,,,,,
2017,2,24,0.0,,,60.08,42.980000000000004,,,5.5925,,,,,,,,,
2017,2,25,0.0,,,60.08,39.92,,,5.8162,,,,,,,,,
2017,2,26,0.05905511811023623,,,57.02,51.08,,,8.276900000000001,,,,,,,,,
2017,2,27,0.31102362204724415,,,57.02,53.06,,,16.553800000000003,,,,,,,,,
2017,2,28,0.011811023622047244,,,59.0,50.0,,,8.0532,,,,,,,,,
2017,3,1,0.0,,,66.02,46.04,,,5.8162,,,,,,,,,
2017,3,2,0.0,,,73.04,44.06,,,4.9214,,,,,,,,,
2017,3,3,0.0,,,75.02,44.96,,,2.6844,,,,,,,,,
2017,3,4,0.0,,,62.059999999999995,48.92,,,4.9214,,,,,,,,,
2017,3,5,0.0,,,62.059999999999995,53.96,,,8.7243,,,,,,,,,
2017,3,6,0.0,,,59.0,48.92,,,10.513900000000001,,,,,,,,,
2017,3,7,0.0,,,64.94,48.02,,,7.3821,,,,,,,,,
2017,3,8,0.0,,,73.94,48.92,,,4.6977,,,,,,,,,
2017,3,9,0.0,,,75.02,51.08,,,3.8029,,,,,,,,,
2017,3,10,0.0,,,73.94,51.98,,,4.9214,,,,,,,,,
2017,3,11,0.0,,,66.92,51.08,,,3.8029,,,,,,,,,
2017,3,12,0.0,,,66.02,53.06,,,3.3555,,,,,,,,,
2017,3,13,0.0,,,66.02,53.06,,,3.3555,,,,,,,,,
2017,3,14,0.0,,,80.96,51.08,,,5.3688,,,,,,,,,
2017,3,15,0.0,,,71.96,57.02,,,6.4873,,,,,,,,,
2017,3,16,0.0,,,68.0,57.02,,,5.3688,,,,,,,,,
2017,3,17,0.0,,,64.04,53.96,,,4.9214,,,,,,,,,
2017,3,18,0.0,,,68.0,53.96,,,5.1451,,,,,,,,,
2017,3,19,0.0,,,64.94,55.94,,,4.9214,,,,,,,,,
2017,3,20,0.0,,,64.04,57.02,,,5.1451,,,,,,,,,
2017,3,21,0.0,,,66.92,53.06,,,5.3688,,,,,,,,,
2017,3,22,0.03937007874015748,,,64.94,57.92,,,9.6191,,,,,,,,,
2017,3,23,0.0,,,62.959999999999994,55.94,,,9.3954,,,,,,,,,
2017,3,24,0.0,,,66.02,50.0,,,7.1584,,,,,,,,,
2017,3,25,0.0,,,68.0,55.94,,,6.711,,,,,,,,,
2017,3,26,0.0,,,64.94,57.92,,,6.711,,,,,,,,,
2017,3,27,0.0,,,66.92,53.96,,,5.5925,,,,,,,,,
2017,3,28,0.0,,,69.08,51.98,,,5.1451,,,,,,,,,
2017,3,29,0.0,,,77.0,51.98,,,5.8162,,,,,,,,,
2017,3,30,0.0,,,66.02,53.06,,,7.3821,,,,,,,,,
2017,3,31,0.0,,,66.02,55.94,,,9.8428,,,,,,,,,
2017,4,1,0.0,,,68.0,48.92,,,5.1451,,,,,,,,,
2017,4,2,0.0,,,69.98,53.06,,,4.9214,,,,,,,,,
2017,4,3,0.0,,,62.959999999999994,57.02,,,4.9214,,,,,,,,,
2017,4,4,0.0,,,66.02,59.0,,,6.0399,,,,,,,,,
2017,4,5,0.0,,,73.94,57.92,,,6.2636,,,,,,,,,
2017,4,6,0.0,,,69.98,57.92,,,4.9214,,,,,,,,,
2017,4,7,0.0,,,68.0,55.94,,,4.6977,,,,,,,,,
2017,4,8,0.0,,,69.08,55.94,,,8.5006,,,,,,,,,
2017,4,9,0.0,,,66.92,51.98,,,7.6058,,,,,,,,,
2017,4,10,0.0,,,69.08,51.98,,,4.9214,,,,,,,,,
2017,4,11,0.0,,,69.08,51.08,,,5.3688,,,,,,,,,
2017,4,12,0.0,,,69.08,53.96,,,8.276900000000001,,,,,,,,,
2017,4,13,0.0,,,71.96,59.0,,,11.6324,,,,,,,,,
2017,4,14,0.0,,,64.94,55.04,,,8.0532,,,,,,,,,
2017,4,15,0.0,,,71.96,51.98,,,5.3688,,,,,,,,,
2017,4,16,0.0,,,71.06,55.94,,,6.0399,,,,,,,,,
2017,4,17,0.0,,,73.04,57.92,,,9.6191,,,,,,,,,
2017,4,18,0.0,,,69.08,60.980000000000004,,,8.5006,,,,,,,,,
2017,4,19,0.0,,,71.06,60.08,,,9.6191,,,,,,,,,
2017,4,20,0.0,,,69.98,55.94,,,6.711,,,,,,,,,
2017,4,21,0.0,,,75.92,53.96,,,4.9214,,,,,,,,,
2017,4,22,0.0,,,78.98,55.94,,,3.8029,,,,,,,,,
2017,4,23,0.0,,,68.0,59.0,,,5.8162,,,,,,,,,
2017,4,24,0.0,,,66.92,60.08,,,8.5006,,,,,,,,,
2017,4,25,0.0,,,69.08,59.0,,,8.0532,,,,,,,,,
2017,4,26,0.0,,,69.98,55.94,,,5.8162,,,,,,,,,
2017,4,27,0.0,,,69.08,60.980000000000004,,,6.0399,,,,,,,,,
2017,4,28,0.0,,,73.94,60.08,,,7.8295,,,,,,,,,
2017,4,29,0.0,,,80.06,55.94,,,8.5006,,,,,,,,,
2017,4,30,0.0,,,80.96,57.02,,,5.3688,,,,,,,,,
2017,5,1,0.0,,,75.02,55.04,,,3.5792,,,,,,,,,
2017,5,2,0.0,,,68.0,59.0,,,5.8162,,,,,,,,,
2017,5,3,0.0,,,73.04,57.92,,,6.711,,,,,,,,,
2017,5,4,0.0,,,71.06,62.959999999999994,,,5.8162,,,,,,,,,
2017,5,5,0.0,,,64.94,60.980000000000004,,,6.711,,,,,,,,,
2017,5,6,0.01968503937007874,,,64.04,55.94,,,13.198300000000001,,,,,,,,,
2017,5,8,,,,66.92,53.06,,,10.961300000000001,,,,,,,,,
2017,5,9,0.0,,,66.02,59.0,,,8.5006,,,,,,,,,
2017,5,10,0.0,,,66.92,59.0,,,5.8162,,,,,,,,,
2017,5,11,0.0,,,69.08,60.980000000000004,,,10.513900000000001,,,,,,,,,
2017,5,12,0.0,,,66.92,60.08,,,7.1584,,,,,,,,,
2017,5,13,0.0,,,69.08,57.92,,,6.9347,,,,,,,,,
2017,5,14,0.0,,,66.02,55.94,,,10.066500000000001,,,,,,,,,
2017,5,15,0.0,,,64.94,57.02,,,11.4087,,,,,,,,,
2017,5,16,0.0,,,64.94,57.92,,,8.7243,,,,,,,,,
2017,5,17,0.0,,,66.02,57.92,,,8.276900000000001,,,,,,,,,
2017,5,18,0.0,,,68.0,59.0,,,6.711,,,,,,,,,
2017,5,19,0.0,,,80.06,57.92,,,9.6191,,,,,,,,,
2017,5,20,0.0,,,82.04,60.08,,,6.9347,,,,,,,,,
2017,5,21,0.0,,,75.92,59.0,,,4.6977,,,,,,,,,
2017,5,22,0.0,,,69.98,60.08,,,8.276900000000001,,,,,,,,,
2017,5,23,0.0,,,71.06,60.980000000000004,,,8.948,,,,,,,,,
2017,5,24,0.0,,,68.0,60.08,,,7.6058,,,,,,,,,
2017,5,25,0.0,,,68.0,60.08,,,5.5925,,,,,,,,,
2017,5,26,0.0,,,69.98,60.980000000000004,,,6.711,,,,,,,,,
2017,5,27,0.0,,,69.98,59.0,,,10.7376,,,,,,,,,
2017,5,28,0.0,,,69.08,57.02,,,7.6058,,,,,,,,,
2017,5,29,0.0,,,66.02,60.08,,,5.8162,,,,,,,,,
2017,5,30,0.0,,,64.94,59.0,,,6.0399,,,,,,,,,
2017,5,31,0.0,,,64.94,60.08,,,6.9347,,,,,,,,,
2017,5,7,0.0,,,,,,,9.3954,,,,,,,,,
2017,6,1,0.0,,,69.08,60.08,,,7.1584,,,,,,,,,
2017,6,2,0.0,,,69.98,62.059999999999995,,,6.9347,,,,,,,,,
2017,6,3,0.0,,,66.02,62.059999999999995,,,3.5792,,,,,,,,,
2017,6,4,0.0,,,66.02,60.980000000000004,,,5.1451,,,,,,,,,
2017,6,5,0.0,,,66.02,60.08,,,6.9347,,,,,,,,,
2017,6,6,0.0,,,66.02,62.059999999999995,,,5.8162,,,,,,,,,
2017,6,7,0.0,,,66.02,62.059999999999995,,,6.2636,,,,,,,,,
2017,6,8,0.0,,,71.06,62.059999999999995,,,8.276900000000001,,,,,,,,,
2017,6,9,0.0,,,69.98,62.059999999999995,,,8.0532,,,,,,,,,
2017,6,10,0.0,,,66.02,60.980000000000004,,,8.7243,,,,,,,,,
2017,6,11,0.0,,,66.92,59.0,,,10.2902,,,,,,,,,
2017,6,12,0.0,,,69.08,60.08,,,8.5006,,,,,,,,,
2017,6,13,0.0,,,73.94,55.94,,,6.0399,,,,,,,,,
2017,6,14,0.0,,,71.96,60.08,,,4.2503,,,,,,,,,
2017,6,15,0.0,,,75.92,60.980000000000004,,,5.3688,,,,,,,,,
2017,6,16,,,,78.98,60.08,,,5.5925,,,,,,,,,
2017,6,17,0.0,,,75.92,62.959999999999994,,,4.9214,,,,,,,,,
2017,6,18,0.0,,,71.06,64.04,,,5.5925,,,,,,,,,
2017,6,19,0.0,,,75.92,64.04,,,8.7243,,,,,,,,,
2017,6,20,0.0,,,73.94,62.959999999999994,,,11.185,,,,,,,,,
2017,6,21,0.0,,,71.06,60.980000000000004,,,7.3821,,,,,,,,,
2017,6,22,0.0,,,69.98,60.08,,,6.2636,,,,,,,,,
2017,6,23,0.0,,,71.06,64.04,,,8.5006,,,,,,,,,
2017,6,24,0.0,,,71.96,64.04,,,10.513900000000001,,,,,,,,,
2017,6,25,0.0,,,73.04,60.980000000000004,,,9.6191,,,,,,,,,
2017,6,26,0.0,,,80.06,60.980000000000004,,,6.4873,,,,,,,,,
2017,6,27,0.0,,,78.08,62.959999999999994,,,6.4873,,,,,,,,,
